X,Y,FID,MSOA21CD,GlobalID,GlobalID_2
638641.6364,166026.6305,1670,E02005143,3f27e117-0031-499b-bd8d-c12e025a51d9,88c2e27e-5f05-481d-a9c1-3b79afea27fc
542933.3748,185647.4616,1671,E02000715,bbcf5c06-6209-4e15-b58c-43afb39d7b5b,5666da9f-43ec-4e5d-813f-c68fbd53d1f2
530526.7146,176081.3883,1672,E02000627,c2db7c31-b7e7-4931-a19a-05f5d6d156f7,ba63db0e-f6d8-4e36-912b-abb48f52a588
559704.1005,99634.7002000008,1673,E02004364,da97d6fc-9764-4737-8993-8e74e2a62f21,21298c63-6753-4797-adca-e478b9403ad8
414009.3396,131488.6011,1674,E02006668,c59be2c3-ecf4-4c1b-a330-41eed23e316b,75f85c96-a4fb-4068-b3f4-47f4ad535ab2
544698.1633,165817.267000001,1675,E02000157,445f8d6e-71d4-47b0-93c4-69062d4a854c,a3bbd317-d183-4762-95e1-a1323e4e14dd
476938.5924,107031.42,1676,E02006567,be95b770-dc07-437d-b024-a98ecf1d2e8f,30cfd2c5-b159-4a3a-a618-ab108112aef1
500495.3947,178964.6962,1677,E02003418,62b83c74-83c6-435c-8dd3-35901209bf85,4a6c6325-9120-49d2-ac01-889212c29b45
510915.9067,186989.3835,1678,E02000501,635d909a-20ec-4f95-827b-5bbba709cf17,3838b5ac-2212-4dd6-8526-24d86b94adda
317394.1655,207476.645099999,1679,W02000320,8648b3dd-09fa-45f4-ad11-9806d6b50b42,25f5c19e-0f4d-4f11-88f6-ed8a34233742
595079.1831,130876.8331,1680,E02005009,83d50fa0-b1b0-4913-8d30-04fc04a3bbbd,1106a3a3-b602-4b21-b9a5-fedf2ca19774
518633.2352,174832.6876,1681,E02000789,68ffe32c-8420-450a-8f85-1799f1177344,781af89d-f95f-4671-9a24-944f0aff7e2a
524168.0753,184612.8222,1682,E02000115,27ed1cbf-c6a2-42c9-8151-212fdbb99f20,93cdf55a-4027-444b-b733-127b6db03206
553127.299,186097.560000001,1683,E02000486,dca4a204-1d26-41a5-b102-fe57f6a370f8,4ba4f0df-ba7d-4cec-ab99-3cf07e1dfd37
579037.057,111623.0381,1684,E02004370,0064974f-d64e-407c-a569-12348cce2371,01495a16-85a5-439b-b6d6-37dd5c7b638e
359766.772,147144.5012,1685,E02006052,da84ff1a-4a4b-49d3-9b26-6b07d157ee4a,cb9bfc52-f205-4a59-be8c-9965b7245dc7
526384.249,181046.9234,1686,E02000975,f5e23539-71cb-4b83-8629-5b4bbba5797a,844a8edd-c334-4d47-99fc-098f1a5790f0
367953.2322,90263.4724000003,1687,E02007007,867f359f-cf88-4f70-ba86-829ada98aca3,c0c77b50-a979-4900-875a-e3d90f39ab32
591693.7415,120126.5732,1688,E02004395,557527e6-089f-4e2a-9ff6-f5b992cfabfb,243e613d-404a-4f24-873d-711ff91d28dd
531604.5805,174902.431399999,1689,E02000635,b31690d4-2eec-468a-b053-f30689c8c961,586627fb-2c9c-478c-afb5-b1caf4eecb56
510689.4439,176503.4268,1690,E02000538,ce6d1157-122b-4d0c-bf49-3d2ad1d8336e,395df8b8-faba-4baf-8f15-5e737dae9246
483618.6954,163654.034299999,1691,E02003363,2c2962c7-5c9a-4bd6-a769-964b4f831c8a,a4a4a730-aab5-43b8-a25f-658593acc74c
525368.456,172230.3511,1692,E02000689,509bfaa6-2776-4447-abb0-c657a9e0f495,006a0e02-2a86-4dcd-ac0a-1bd566ea7cb7
518367.3598,189363.093,1693,E02000449,da10d8f5-1473-4544-b55f-b407f3e736c0,f23a50ed-18f6-4a91-856e-03abb4cc14a8
519248.6868,175784.2096,1694,E02000787,cc4f98c8-6b5c-42ff-8680-de5cb5230160,275559cc-0a4e-4697-a190-49c762ae5639
513846.6489,185957.1533,1695,E02000462,f29c6865-8863-48de-9379-c440c861ba56,9982d4b3-3b62-4f01-b96a-39f480e1b038
523893.3617,159790.477299999,1696,E02006375,d10ce595-19a2-4c18-a2ba-73d063a91938,41ed8946-e963-4783-b811-82085ee3fca3
255869.5666,133993.213199999,1697,E02004181,3fee3b75-f1a1-42d6-9fbc-1bb2286d16f1,7bc80ab7-c95a-427b-b079-1051c3ac8612
401996.6169,94710.3457999993,1698,E02003197,67124c48-4eb7-482d-a51e-0485523f95ba,1b551633-dcd3-4b50-aaf7-f4f720e9c21e
460700.5567,148381.1149,1699,E02004695,01967da5-6484-4f65-8112-bbc05c3b4633,659d311e-2894-417b-bf1a-730400555314
506057.6237,183612.2728,1700,E02000508,20b50c9a-1147-4f5c-9176-139956966303,cada3a43-1bf2-491e-812a-f581481f6f45
411051.627,292499.556399999,1701,E02001849,8bd4e48d-69dd-4fbc-8387-1e5b77fd1eb1,ffa071b8-de01-4f55-a007-d8e48a769b1c
364732.7833,80363.9546000008,1702,E02004280,479db767-e2dc-4649-8d76-27c678f63359,8244ccdb-a492-4fcc-aa05-1ebc7e610205
523703.7935,171244.104499999,1703,E02000690,f5dcca22-0ed9-400a-8d26-2d1ab92a2a62,63cb19ce-e0ea-465b-b049-42c469c42d66
463971.269,100286.8607,1704,E02006975,06ea278b-ae0f-4a4b-b1b6-1f0d4d31bd24,f8808f69-dff6-4e07-8794-10acd01cd5d9
544378.7658,188676.302999999,1705,E02000767,2f28c8a5-6a64-44d5-94d2-853405ca0012,ada32eb3-c068-4c48-a593-f8ca8d6c731d
329147.5277,198582.0348,1706,W02000328,91998756-cb4f-4843-bfb6-22509e632956,08f6db73-6048-44a7-89ba-a1a6bd986398
444246.4384,161648.8047,1707,E02004677,2bac2d52-375d-4c2a-81ae-1cfaded815e4,5d57f86f-4738-4bec-915e-9c8ce9a265ca
520402.634,179165.1259,1708,E02006791,d5196211-d2ef-416c-b3ba-375c13d7251a,402c8c58-3829-48cb-894a-ccb6fb470da0
387062.2371,151002.561699999,1709,E02007024,8efdb16e-5ec6-4d82-aa22-263e5cb4da75,514c4996-7d15-4e59-8da0-827b9c03d8bc
611414.248,154308.2356,1710,E02005026,bec1aca1-117d-4c9b-87c2-634a65f1ab6b,b80e3257-c9df-427c-84c4-68a2ee707048
291216.436,64244.9203999992,1711,E02003161,4784b468-2db5-4463-bd92-dab90d0c8efc,3d02c56f-dcfa-4862-aa44-80403d213bc6
400274.6862,284421.408,1712,E02001906,1ed72eec-8c06-45c6-b888-98d9b2fd9826,d5fa0e6a-fa04-45ca-a759-be0318c6112b
535452.2442,182802.169199999,1713,E02000870,cf3ede63-dc7c-458d-bbf9-c9e9bc61437d,e1995259-dd62-4c71-91e6-4cf17a8a419d
583223.2072,176036.6829,1714,E02003314,0a8882f8-7e58-47bd-ae52-5d4595f18d00,796ecb9e-f771-460f-92f4-8e206ef6290d
530579.1881,186213.160399999,1715,E02000560,71176b0c-e8a2-40de-be8c-22384fc0a980,9aa9b73d-b695-4751-835e-69a3a26f92be
548835.3327,176674.059800001,1716,E02000075,027933ce-69a1-4820-b78e-9cb999299ed8,13f1f8ca-7dc7-498f-a0e6-cd41dc591d9e
614392.627,156940.0627,1717,E02006855,2d20a9e4-13ca-4d2c-ab63-15100e078cb3,ff290deb-a877-4cd5-8b0f-1c1888d74a4b
460973.0771,105748.7247,1718,E02004736,8f9d788e-8c7b-4ae4-b658-0e3560a520f6,3a23b283-c5fb-45ca-825a-1f67b34b359a
508868.0968,191640.1252,1719,E02000494,d6540184-1164-4d15-85e2-b8f60b0cd4e1,fb767146-8cad-4ac1-ba67-b4fcee8a83fb
529039.9089,182726.669399999,1720,E02000188,db10b5ec-af72-4e85-a1fb-59dc0dcf9da1,719029f5-2d9a-4e1c-ba76-9a49ae627586
540548.578,192284.6291,1721,E02000751,815d95c7-ba85-4c65-8e08-387cae2a9707,a0dbe478-8423-4d4c-82df-9295367fa2e9
505641.9623,174101.6219,1722,E02006403,69dd5ead-0312-4134-a573-417afcd7872f,bf4c74dc-f8d6-4c58-b1b9-6e2528c94920
518472.4429,173046.909299999,1723,E02000795,019f12ae-f012-4114-a01c-ef5a632b7762,7c356690-e6ef-4443-851e-a57cde65f93b
361832.396,162210.574999999,1724,E02003004,3a769f55-a5ff-470c-8c62-39239f760651,f0948914-1b6e-4515-b6ae-9b9c926b80d7
528024.1796,189808.772399999,1725,E02000413,e4b8fb34-8a01-4a2c-af91-b0cf3897777e,e742af6c-9e69-4373-b628-a4ae46b23ca7
536477.4729,184864.2707,1726,E02000362,e327e51a-e687-4ef2-b127-9f6dc001ee2e,ddef1e96-8b11-4bbb-b0c5-59b3db56aeaf
484914.2548,145842.5604,1727,E02006442,8b828d65-7c4c-4062-bbcb-646a258ff47c,5ff61911-e0c7-42be-96f0-71cec270918f
357360.9588,172723.478599999,1728,E02003045,42e41e59-66b2-41de-920f-9231712a2956,d7a25495-8e82-41da-a210-abce5573da18
507643.7396,171322.617799999,1729,E02006407,b418d2a8-add6-4cba-a709-ba64dcc248b4,f4c9fab0-81fa-4705-ad34-1c572fb843ad
530888.69,185397.7097,1730,E02000564,f3f189f6-4c1b-44cf-9cde-13795f189093,4ce150c9-7493-486e-be41-9677297616ac
337559.354,137315.0046,1731,E02006072,15389dcb-f94a-432f-b257-6589e8de309b,3e25ba39-0026-4951-883e-2b2c84853c2b
474622.326,106693.317600001,1732,E02004774,bc6e50c0-a04a-463d-9b22-9681c735148e,ad48bdf9-650a-45b2-abea-8711df6ad58e
324305.7796,90620.0215000007,1733,E02004138,f4fead3f-7351-4059-ba41-aacb25a672c6,d4629999-0af2-493a-b11e-0ffbbf1ab1f2
446904.4784,128597.9322,1734,E02004836,ed3889d2-ad50-4dc7-9d07-935440e78a92,190db083-90f3-4dd1-bb16-379f1a25c82c
405231.9802,100676.593599999,1735,E02004251,f6c78eec-4183-4cae-a405-193be395fb6f,70fc664d-bed7-4abe-a3e6-9710fd7a25bf
526103.5023,182318.7981,1736,E02000966,c798908a-2bf3-4834-9468-d52a7116eeff,ddee153c-7acf-4563-a086-58c5c255ac32
535255.1352,185947.666999999,1737,E02000355,c583cdb5-00cf-4385-862b-ff7b61110a0b,034c1095-5ae9-4a81-a732-8d8d6945a920
368677.8669,71347.9726999998,1738,E02004289,14a8f2d2-3185-4793-b8a1-9e48d4d9e6cf,456c5d49-ee6e-46a0-a226-1332c8b3ef5e
465061.9318,164796.5118,1739,E02003388,563cdceb-9d45-457a-a780-55617637977d,768102ac-2e06-41b0-b3e6-fbb63641d525
536369.055,190637.9573,1740,E02000903,97be9251-705e-4df7-8ea4-bf78c2b1e6f6,990e0786-7022-4ec2-a5ef-c1772e991a8a
529132.8653,178410.709000001,1741,E02000981,dd8ea6cc-390a-4e76-b4d7-73e8e5d5c957,93beb660-1bab-4fe1-a209-00bd095a918d
531885.975,160263.6831,1742,E02000233,afffca15-133d-4a16-8f54-5034dc45bfbc,52fd5be1-f208-4089-b413-b692bded19ce
533428.4653,166163.8905,1743,E02000215,e60e9f0f-d317-41b5-a7c7-31904f6271a7,506fc793-e266-45af-919e-f27dd3e7b5a8
535484.4307,181578.664799999,1744,E02000879,6cb72c97-2396-4ccd-8839-07ed3b88f827,0a6423d7-31bd-4db5-9d80-bc9e89650548
466741.3205,135052.9515,1745,E02004703,d3975f87-f693-4b60-8466-d99f5bb0db56,61d75a36-3bb9-4706-97d4-745a34e33576
325831.8242,94209.2586000003,1746,E02004135,ddaa0399-a21b-4bcc-87b2-fe4468b26b6a,9d336701-dcdb-48d5-b597-18fecc42140f
501085.6929,106813.803300001,1747,E02006542,572bc98c-2ba0-4c17-bc7a-a01de6edff0d,54780727-081d-429a-af4e-dc86eb3a7552
505453.2767,170658.3024,1748,E02006409,5d54776b-f474-4a12-9132-b9ac400e266d,368ecc5a-fbe9-4fe9-b93c-02a1eaf2acc9
367053.5857,172140.235099999,1749,E02003119,12667dfe-63e6-4a71-85cc-cd0c58d45df4,2b7bc679-eddb-410c-bdbd-a7d5d112a028
466165.0861,102913.8521,1750,E02003531,936fbee0-fc6e-4fe7-a207-49559cccd1c0,637ef362-8317-4e5c-b085-0cc29e19b176
536812.0898,183689.4471,1751,E02000864,fe77f915-e12a-40d5-9d51-6efe31ba5505,f1bae938-9424-4362-a469-d295aa183ace
518110.7777,168274.272299999,1752,E02000606,8be8d5aa-d072-49dc-a3ba-baad6ae2643d,f261c320-ef4d-4f2e-b2db-29afb68db410
366950.3735,150210.3971,1753,E02006048,b7238505-833b-45d0-b813-719d1d1bf05a,1b169258-5da9-4e5c-9348-97b6c1293799
529363.0993,174517.693600001,1754,E02000636,54f87590-5346-420c-967d-71d00b55bc50,60da5834-9534-4e7d-9d69-72b0720cd3b8
469626.7649,113110.049699999,1755,E02004710,f5505a4d-1033-4eff-bb00-ab2db77a5c86,adc70b90-8213-4acc-9688-cc74adfb42b9
570280.0509,165194.386,1756,E02003341,426200c7-d0fe-4a33-bc76-18e7fe33dd30,2d2886bd-f746-45b8-898d-2ba461bdcf2f
537083.2122,172423.922,1757,E02000681,6fee8af8-bf90-46b5-a9b7-ac1578ce3920,927c7c92-7e6b-452e-ac2a-b86b61dfba3e
476377.2802,173994.894200001,1758,E02003441,170be9bc-0d08-4345-84e6-424f9695e281,61f21641-224d-4469-bc91-ae9276158edb
541317.4292,172075.4056,1759,E02000683,9f95fdd7-b195-4833-88e4-4e33a89dc2d0,c75e0c1c-6711-4c81-ba15-787ce790f5dc
410229.5303,286190.5518,1760,E02006900,9ed127f9-e519-48d0-a35b-08d249dd61e5,567d039e-de88-4fad-96e9-040db3ba0905
411694.3692,103821.661900001,1761,E02004246,ea6b9a5d-5ad2-44ab-aca9-def17c4facbf,4e12d34f-b489-45f3-9670-a37b1d51cd48
540542.3398,138194.3653,1762,E02006606,84e41c93-effd-4793-8c88-a1f8af5a482d,35350d44-1dc0-4e40-8c16-b8ddcaa0b37b
418655.6396,183579.138900001,1763,E02003234,fe1f3f56-0a1c-475b-b0a1-bd9a152fcadd,bc38e255-0e51-4ed5-af16-27f5480919e9
528490.4978,104634.311699999,1764,E02003518,5c4d33bb-750a-4774-a0bb-0dc3056b3353,ab3915f4-e81a-4b92-b373-0afbf960681a
403776.7492,278124.8453,1765,E02001953,863a0bbc-af32-47f5-ba03-faa5d3d488d4,2fa98662-916f-495a-a8c3-136a55676ddc
245586.0826,59935.9218000006,1766,E02003125,9989ec8a-5840-46d5-9674-7579895f4f82,82da7a01-3237-44a8-83d4-b5fd171d5b66
165309.4132,40643.0801999997,1767,E02003923,690c22ef-7aa8-43ef-bbf0-088e108d0c8e,ac488ef6-a18c-4c64-bdb7-17d37fd56edd
373417.3055,87218.0165999997,1768,E02004279,c67a0a86-250b-41a8-b983-c5b515398166,4721b153-80eb-45c2-b64d-9cea009f1aea
533312.7137,192187.3882,1769,E02006793,268fc5d8-93f8-42cf-a2f6-5c8421c07841,8f5df471-2f66-4f0b-8af4-9cf484e689e7
332216.5532,108523.8913,1770,E02006097,32e98733-469c-4c32-a1a7-21e7d2366e98,9913622e-f4d7-45c3-aeaa-62e689425f86
528502.3953,135632.5649,1771,E02006583,c3925e8c-46d7-4a5f-8501-ad6abe2f2fce,12b97382-81aa-42a3-bb69-4e6191daab98
523847.2606,179194.8378,1772,E02000381,848862a8-90b4-40b8-b5d5-cff3b3f36186,4ddf29f1-c0f6-4a05-9d5e-1b6c63079843
414038.1071,285334.677300001,1773,E02001898,063a0a1e-8139-41e5-ba6c-ed9b93ca5828,463006c9-52fc-4df1-a7a3-0c0ac2b48b39
419420.4543,93917.9437000006,1774,E02004239,ca50234d-08ab-4f1a-9595-aa7c8b101b5b,f9b280c8-51e7-4d5b-8fea-4696fe0166c8
547315.8897,165702.378,1775,E02000158,6fa065d6-cdf5-4f88-9289-9163ed855173,6af96943-f89d-44d2-bee7-21745e67000e
399029.315,185961.6271,1776,E02006647,cc132d6f-19d8-461b-97ec-7af3fd233861,cca46999-33f1-42c7-87c3-ea3e955ca863
542582.8388,167204.350500001,1777,E02000152,5e254dd6-baef-4aa6-b57f-ce5fcc8925c3,8b03b45c-ed3e-495f-a2ac-782c60ac66d9
565632.6028,171423.4846,1778,E02005065,71f6e88f-2a92-41a7-bf09-b51aa9f78926,e05a3c1c-fe6b-43bb-a894-02335a566dc8
638110.8973,164970.2311,1779,E02005147,bbe8e293-c928-404f-b71d-b3eed8909d65,2efbaf24-f5f6-40dc-8e90-258103859289
444608.7365,112584.9827,1780,E02003572,c95ee68d-75eb-46ed-9850-22248d919a4d,854078a5-373f-4f3e-a55c-e93f89122abc
560711.7078,167872.863700001,1781,E02005090,dae73e03-71bb-4bec-9958-a9f02fd539f4,0380dd33-7c1a-4eeb-9d31-f3c5dd87487e
521427.8701,180444.272600001,1782,E02000261,56c0d43c-654c-4b36-b599-cff22ce70437,37484626-03bd-4d41-b8d7-015694ab7fb6
409978.9104,91646.0837999992,1783,E02003192,afd7bf22-fa0c-4eea-8cf3-b37932677057,ecc07663-ba71-4869-b497-af4c13346b0c
465435.5708,102223.6843,1784,E02003534,2d6ea69d-1e47-4250-a771-27325d0fa8f5,a08b8311-3c94-45fb-80cc-b84fd2c369c1
526895.1041,177915.387499999,1785,E02000595,2a730998-cea8-48ce-88a4-b1264c4f6930,a40a0239-5698-4f14-89ce-e70cd5cbdb46
517027.7328,166482.3769,1786,E02006322,8ac9e48b-d884-4c40-b5dd-a7d4aac06bfc,c489868d-1a65-4ac0-b6a5-ab7cc470bb16
404164.0657,286096.594799999,1787,E02001890,d6ebf5cf-1d69-4b83-bc25-101e2a26b9d0,9b0c772e-099e-4dae-b3eb-82f39e57ae6e
486861.624,159724.3873,1788,E02006423,004c8d81-b9e5-449f-9ee3-22bfbefec9a0,42f84348-f75c-4f77-8a73-345d6dceeb30
540609.9002,110044.1973,1789,E02004383,6cf2ff74-3a48-4d67-80be-adba97170507,abc41abe-5561-44b2-8527-18e742fd734b
532161.3652,106582.568399999,1790,E02003498,9caabb62-57a5-4db5-870a-a96fb0fda716,8282d4b0-7895-4c82-beb2-d8ed552dbe60
404019.2721,287635.4374,1791,E02001879,40478c06-0e55-43ca-a775-084cdd6104f1,bf76287b-a0b3-4f2a-a8f1-8c5f32acd5ea
513769.7987,164601.1064,1792,E02006329,7cdad2a8-88e5-476c-806b-ff6360b28c55,df49b523-e927-4624-b984-0c4521094c9f
458592.1582,101070.9548,1793,E02004744,ca6bffba-cfb3-489a-a00f-b6698111946e,5b6d40ab-3986-45cb-8f59-e2d5796b4567
404037.0092,279747.848099999,1794,E02001942,c60d9bea-9a72-4166-9675-c33bc1851f8b,ac6d9c77-652b-4ee9-84a4-c48c9a0182d7
525311.9233,170101.699999999,1795,E02000697,8bd3566f-25f3-42d5-988b-cf4712cd116d,ff96d8e8-7f23-4568-b407-73bfd00d33ef
538641.5758,184887.622400001,1796,E02006996,0f936580-8750-489a-9d73-b5804b44aefb,1975d264-7132-4229-a691-ad891fd72611
498467.218,180242.442,1797,E02007069,57971fb9-3bd3-4699-8fd2-d8efe6b126f6,b7864217-de59-4ee4-b7ae-99e1c0b85b9b
515675.9643,173930.4058,1798,E02000794,5b9b301b-409e-418e-9d9a-1f423bba6804,9dc666a9-e527-424c-a045-d61cd775bc64
534771.7631,182165.2239,1799,E02000876,7e1a0cd2-3693-48a4-8911-31b9df5a1890,ce112d89-e777-49bf-bd3f-ee45e4366a29
303455.7707,251038.0261,1800,W02000110,2f26edb2-7ca9-4041-ae75-78d5fc7706f3,a899ab8d-6e61-4212-bb52-32c39afebab3
180445.3449,61422.2063999996,1801,E02003954,58f7b370-42f6-402b-a854-c547412e74c5,73aec82f-09c0-41bb-bbbd-5f7e2f16b701
361890.8427,172082.706800001,1802,E02003046,f8ea94a1-5974-46a8-8475-d9dd32c2d87b,cfc907f6-2142-494b-86d7-4b3aa617cb95
489115.3937,152574.5923,1803,E02006347,c224a678-c0fb-40e0-a8aa-e5cd73d16b75,700026a1-5a66-4cb2-85af-cf6e61fe4425
526339.7774,188895.8585,1804,E02000056,7f99b6f8-88a2-4201-afa0-c02e9a970878,8cae1833-0624-4902-993d-a012f467a51a
529739.2565,138149.777000001,1805,E02006576,5bd73126-4142-4b9d-9540-48db83ee2315,10827752-3a25-4b3f-97cb-7059748af004
637636.8153,165382.9904,1806,E02005146,b4a83e3f-4ccd-4c92-9c27-da4291c24b86,5e0c70e7-7bfc-4e8f-bf65-ca7ccddae3f4
554102.8128,158863.137399999,1807,E02005095,9baeffb4-5d57-410d-8702-863960510899,cb9bda0b-3327-45cd-9538-d51dc76f089f
530395.9819,177496.641100001,1808,E02000621,d8b29d6b-fe8d-4a1b-80aa-978a50b55f44,b7847b06-87f9-41fb-8d6d-422e00dcac93
346561.9276,92398.0348000005,1809,E02004276,57322551-588e-47e4-a77c-44a9eb2894fe,84d3f477-a024-4ef6-b447-1734ff65f454
531081.2559,167897.831599999,1810,E02000204,0d5cbcdd-0286-48e7-9901-f4216a6ab755,6254a011-601a-43dc-99c2-3c2b69522bdc
414544.6696,128655.2655,1811,E02006674,dcd64dac-2c65-4630-bee2-de08d16f5b31,45210b1d-4291-40e2-87c0-9da49ac583ed
545274.9142,188934.471999999,1812,E02000763,0a0a9cd3-3869-4d09-867a-f3bd2ce90163,546fb91e-1ef5-4561-bfb4-b20e5413ecd1
558327.6744,109473.898600001,1813,E02004418,58eb3d6d-28a9-4af7-b4e7-f1847516f9b5,f1956567-e530-48b5-af53-729b3eb33d24
484564.3051,155849.920700001,1814,E02004806,1fc4a1c3-ba80-412b-8bdb-1338e77344e3,0b65128f-9dec-4502-9de7-f80e16ddf467
443365.9982,120556.915999999,1815,E02004714,1a6d9d32-13cc-4a94-b979-651d5388208d,3d4850cc-38b7-418d-adcf-128b3a05852a
435791.9398,113584.9465,1816,E02004782,8b283aca-116b-464a-9f7a-e1ccb890254c,6984c141-066a-47b1-9b3f-7de38e298a62
514593.2279,185177.4827,1817,E02000238,52b93b02-fa46-466f-9b7a-ca0ed773eb13,a56a31f6-5030-482f-a11d-cda850ad11bd
366236.0317,171207.591800001,1818,E02003121,61d355f1-43e2-44aa-9f42-9b71007a04f3,79c67742-87a9-496a-a587-b556891e9831
301848.652,83038.1667999998,1819,E02004143,9a1ac73a-cd2b-4d26-b84e-48c9c6093485,2fd385bb-fb99-474a-895e-7c9088f22e90
414798.3363,186823.3069,1820,E02003218,f59b5d1e-e8b4-4ed6-8bbe-5a556fc53964,6e07a383-4fc2-4d0d-956f-1775e2212f06
475894.1093,172461.547599999,1821,E02003445,4a293995-13b1-4bb1-83e8-a8c28327fed2,c5883b17-536a-4af6-ae9c-64a46e02242a
460489.6302,101009.1043,1822,E02004745,9720e340-d1a3-4bd9-9513-af7a637ea4c9,b7745e43-4066-4a79-b8d0-be92c5965c21
417440.7131,183823.084799999,1823,E02003231,ef5d5c5b-dee9-472f-b435-a45dfad27301,dc90af4d-189a-4154-a5c6-b849a7234823
510149.3358,172991.986099999,1824,E02000550,a3639a31-5959-4176-9ef4-30bf753fae8d,8cdf34f7-c273-4ce4-ac8b-961a3fe8cf13
360548.5124,178853.1381,1825,E02003107,863bf6d6-29ed-4b90-9d9d-3a932c8a0a92,ac4b148f-ffec-4de0-954a-0437094d6c7d
183399.2757,45255.4005999994,1826,E02003908,74e7e04d-5d39-4135-899e-bb9d35ee3b28,74a178bb-0002-4fa2-aa70-4a9078d64a12
525217.6769,191814.9476,1827,E02000043,955cfeef-933c-41a5-ae59-0fa3cb65a9bc,eba251ff-7c5d-44c0-88f2-516faed72c8c
503920.126,155239.0562,1828,E02006344,b99e8a78-90d1-49b4-9ce7-f766aaf237fd,0f56a5c6-7af0-45a7-a8af-91cdb45ae993
601153.9275,139969.934599999,1829,E02005004,479295a4-f525-498b-b56a-9e9cf4a4315a,213df31b-6dd4-471c-afdc-9b7d65315386
525126.7811,180698.4223,1830,E02000582,b7b1dc94-c90e-4cb3-8cc7-3408a871206a,6598479f-8a3b-4733-9de4-6930a1767892
404696.3841,91527.7584000006,1831,E02003206,17aa8b34-e004-4af3-9122-a7e35edf24c7,0a40e1d7-3abd-493d-9ed1-bd0a6131e694
495950.1795,157516.715399999,1832,E02006467,53218d14-c8cf-491e-91d5-1de2c46dc73e,975bb5a8-51c8-403d-b1a7-d4fd73b55428
575681.9703,163464.4027,1833,E02003350,3643f8c4-da91-4bd5-bcfb-bf95be871c1d,590ab2ab-0256-4dae-8e90-59c3de26d521
541676.7883,184662.8222,1834,E02000724,197da244-f321-481f-b178-a213f7ba4a00,b389c6f5-7260-423f-bb3d-3e92f45de239
364363.5244,190926.3639,1835,E02003090,d8ffd184-bc2b-43b8-9447-e2e13141ed99,46d0feb0-f6f4-45eb-b9f1-d214bf5ddb11
288167.8003,61051.2601999994,1836,E02003165,88ade62f-9f05-4bbf-be40-97a7c0fd4eb6,35d1858a-26b2-41d4-8e2c-905b4bf4da49
546782.8762,178562.7597,1837,E02000320,bfd04347-f308-4fd1-85ec-3e8a340782bc,e4cef80c-bfa5-4f73-81dd-4b9716e3d1c4
178131.2436,34538.8417000007,1838,E02003914,20a0defb-458b-4a85-8656-3bd7d7375930,b13f2ea0-170b-4392-8f9a-f35da3a1854b
546845.0517,185718.0502,1839,E02000009,932463b9-7aed-4053-b250-00bb19d57d86,5aef828d-b2d5-4fe3-8b53-f6d06e238d9b
389793.3887,142163.023499999,1840,E02006695,f45aa12d-31b9-4518-8b9c-bb2947281a1a,382a9654-6193-4285-9d8e-a4e4ddffd04c
528827.8759,176711.563100001,1841,E02007084,ccf35971-1d85-4838-b038-db46f08b04ab,cf71758b-d51e-4ca3-8718-89784a532b64
526629.4033,169378.966399999,1842,E02000700,cf7090ea-d541-44e1-a4db-0889eb78aaae,63c62c38-7e29-447b-b9c0-4851a150c9bf
401095.4634,281244.1757,1843,E02001932,840a524c-8a4d-4788-9864-77604b1844c4,f6608c3a-ae3e-403a-9392-736c4d4aa7b7
535057.9542,178672.1065,1844,E02000817,80e6c482-2581-43dd-a34b-e7a82265ab80,0b0a041a-70b0-49b7-8a2c-3aaeec8abd2a
607291.9397,124740.562100001,1845,E02005113,3485ad3c-8654-40de-995c-794a548d89c2,d7c4d555-c8d7-4239-b59e-c1b8be23487f
546600.2194,174247.8358,1846,E02000085,ab30b9ed-2dea-4985-9b0b-705c1c6edc76,9829dadb-6bb6-473b-b512-71402ab14d9a
524051.291,172933.3978,1847,E02000950,2422496d-37dd-48b3-9bc8-f8cce5efcd8d,11b1335a-d866-4af3-befa-07701d60c3c9
540388.9724,176679.2817,1848,E02000333,f60c9502-f3b8-4877-a75f-9b5ff0cfba11,82920460-8551-45da-a8da-66439a06d656
529499.2377,190557.7425,1849,E02000405,1633be73-800b-438e-b26e-87a77ab3cb5e,e64f0254-9268-404e-b61f-75355f6f00a1
248583.4708,60854.1634999998,1850,E02003123,d80014ae-d79b-44d9-819d-2cc5568113c3,0ee1118a-a4f9-4fb1-b060-57a921b91273
516942.6872,190752.164999999,1851,E02000440,359855b0-ebf7-444c-8029-1787e8970b02,95a87696-9ab1-4b01-b6d5-d5bba6e8220c
542588.1434,178642.5723,1852,E02000317,1582a1e2-8561-494b-a1ca-3740687c9668,b6d35da6-741d-483a-a293-17a278ec6946
292064.757,65264.1041999999,1853,E02003158,565604af-883f-43fa-a5de-f80329d117e3,7a2cf326-bf32-4cf3-80f2-1559cd1673d8
502439.0988,103424.1339,1854,E02006545,7a72b612-533e-40a3-92e0-03c1d8db27ed,c9c09d36-8319-4b4d-aa4f-911ceea0e7f1
446127.4786,165340.735099999,1855,E02003387,5dccd3b3-ae10-410c-883e-7e55a5412b0d,ba0bfab7-c298-43d8-aba1-0d9cc665f0e8
538280.3423,189602.262399999,1856,E02000907,7d0ecead-6787-463c-a093-960bc1dcd0d4,27e61e51-d1a7-47e3-a220-7a16b838d8f8
